,u,i,ts,label,idx
14554,373,537,1083955840.0,1.0,14555
14555,552,588,1083955850.0,1.0,14556
14556,432,618,1083955884.0,1.0,14557
14557,687,499,1083955907.0,1.0,14558
14558,824,499,1083956292.0,1.0,14559
14559,867,835,1083956327.0,1.0,14560
14560,440,132,1083956402.0,1.0,14561
14561,552,677,1083956473.0,1.0,14562
14562,729,618,1083956492.0,1.0,14563
14563,726,729,1083956636.0,1.0,14564
14564,432,324,1083956698.0,1.0,14565
14565,722,868,1083956726.0,1.0,14566
14566,722,389,1083956793.0,1.0,14567
14567,482,688,1083956875.0,1.0,14568
14568,432,324,1083957010.0,1.0,14569
14569,324,89,1083957061.0,1.0,14570
14570,537,373,1083957061.0,1.0,14571
14571,688,482,1083957129.0,1.0,14572
14572,688,195,1083957206.0,1.0,14573
14573,432,324,1083957218.0,1.0,14574
14574,324,162,1083957230.0,1.0,14575
14575,195,688,1083957268.0,1.0,14576
14576,482,688,1083957307.0,1.0,14577
14577,162,324,1083957398.0,1.0,14578
14578,432,324,1083957408.0,1.0,14579
14579,192,766,1083957427.0,1.0,14580
14580,324,162,1083957622.0,1.0,14581
14581,499,824,1083957659.0,1.0,14582
14582,831,766,1083957716.0,1.0,14583
14583,324,69,1083957762.0,1.0,14584
14584,432,324,1083957844.0,1.0,14585
14585,389,722,1083957914.0,1.0,14586
14586,129,716,1083958130.0,1.0,14587
14587,432,324,1083958138.0,1.0,14588
14588,432,324,1083958306.0,1.0,14589
14589,824,499,1083958310.0,1.0,14590
14590,766,192,1083958412.0,1.0,14591
14591,766,831,1083958453.0,1.0,14592
14592,537,766,1083958519.0,1.0,14593
14593,215,869,1083958520.0,1.0,14594
14594,335,824,1083958562.0,1.0,14595
14595,705,842,1083958583.0,1.0,14596
14596,390,75,1083958636.0,1.0,14597
14597,766,537,1083958641.0,1.0,14598
14598,13,176,1083958645.0,1.0,14599
14599,537,766,1083958656.0,1.0,14600
14600,390,831,1083958674.0,1.0,14601
14601,13,824,1083958700.0,1.0,14602
14602,831,766,1083958748.0,1.0,14603
14603,831,390,1083958849.0,1.0,14604
14604,104,869,1083958875.0,1.0,14605
14605,13,712,1083959097.0,1.0,14606
14606,831,841,1083959178.0,1.0,14607
14607,432,324,1083959257.0,1.0,14608
14608,351,606,1083959429.0,1.0,14609
14609,633,33,1083959585.0,1.0,14610
14610,835,867,1083959592.0,1.0,14611
14611,404,770,1083959623.0,1.0,14612
14612,177,824,1083959722.0,1.0,14613
14613,626,438,1083959729.0,1.0,14614
14614,794,777,1083959823.0,1.0,14615
14615,794,777,1083959858.0,1.0,14616
14616,213,440,1083960251.0,1.0,14617
14617,213,679,1083960276.0,1.0,14618
14618,192,766,1083960281.0,1.0,14619
14619,213,306,1083960335.0,1.0,14620
14620,176,641,1083960372.0,1.0,14621
14621,438,626,1083960417.0,1.0,14622
14622,213,766,1083960437.0,1.0,14623
14623,432,324,1083960479.0,1.0,14624
14624,771,438,1083960612.0,1.0,14625
14625,314,35,1083960762.0,1.0,14626
14626,766,192,1083960977.0,1.0,14627
14627,870,824,1083961051.0,1.0,14628
14628,766,213,1083961094.0,1.0,14629
14629,432,324,1083961136.0,1.0,14630
14630,705,606,1083961217.0,1.0,14631
14631,766,569,1083961279.0,1.0,14632
14632,766,227,1083961337.0,1.0,14633
14633,626,438,1083961343.0,1.0,14634
14634,192,766,1083961428.0,1.0,14635
14635,793,680,1083961458.0,1.0,14636
14636,553,766,1083961750.0,1.0,14637
14637,766,192,1083961829.0,1.0,14638
14638,401,627,1083962006.0,1.0,14639
14639,766,537,1083962063.0,1.0,14640
14640,401,324,1083962094.0,1.0,14641
14641,401,324,1083962101.0,1.0,14642
14642,401,684,1083962226.0,1.0,14643
14643,401,784,1083962331.0,1.0,14644
14644,766,408,1083962399.0,1.0,14645
14645,766,127,1083962457.0,1.0,14646
14646,192,766,1083962482.0,1.0,14647
14647,401,505,1083962508.0,1.0,14648
14648,148,192,1083962588.0,1.0,14649
14649,324,401,1083962729.0,1.0,14650
14650,33,633,1083963077.0,1.0,14651
14651,390,831,1083963101.0,1.0,14652
14652,777,794,1083963197.0,1.0,14653
14653,777,402,1083963242.0,1.0,14654
14654,351,482,1083963476.0,1.0,14655
14655,831,390,1083963602.0,1.0,14656
14656,68,324,1083963802.0,1.0,14657
14657,68,863,1083963853.0,1.0,14658
14658,616,766,1083963879.0,1.0,14659
14659,714,351,1083963945.0,1.0,14660
14660,645,660,1083963970.0,1.0,14661
14661,714,463,1083964018.0,1.0,14662
14662,714,373,1083964038.0,1.0,14663
14663,758,688,1083964129.0,1.0,14664
14664,20,115,1083964161.0,1.0,14665
14665,714,705,1083964193.0,1.0,14666
14666,714,104,1083964251.0,1.0,14667
14667,714,322,1083964272.0,1.0,14668
14668,714,42,1083964322.0,1.0,14669
14669,714,253,1083964341.0,1.0,14670
14670,714,243,1083964460.0,1.0,14671
14671,714,401,1083964600.0,1.0,14672
14672,267,618,1083964643.0,1.0,14673
14673,714,284,1083964682.0,1.0,14674
14674,380,75,1083964729.0,1.0,14675
14675,714,326,1083964781.0,1.0,14676
14676,714,717,1083964824.0,1.0,14677
14677,714,68,1083964891.0,1.0,14678
14678,714,49,1083965092.0,1.0,14679
14679,766,616,1083965114.0,1.0,14680
14680,701,69,1083965114.0,1.0,14681
14681,714,103,1083965122.0,1.0,14682
14682,69,324,1083965124.0,1.0,14683
14683,227,766,1083965140.0,1.0,14684
14684,701,556,1083965141.0,1.0,14685
14685,701,69,1083965209.0,1.0,14686
14686,714,480,1083965250.0,1.0,14687
14687,714,360,1083965278.0,1.0,14688
14688,714,210,1083965355.0,1.0,14689
14689,714,715,1083965494.0,1.0,14690
14690,298,831,1083965539.0,1.0,14691
14691,771,380,1083965571.0,1.0,14692
14692,714,715,1083965573.0,1.0,14693
14693,639,871,1083965573.0,1.0,14694
14694,10,684,1083965608.0,1.0,14695
14695,10,712,1083965643.0,1.0,14696
14696,771,98,1083965652.0,1.0,14697
14697,10,213,1083965661.0,1.0,14698
14698,13,528,1083965665.0,1.0,14699
14699,13,758,1083965694.0,1.0,14700
14700,714,463,1083965702.0,1.0,14701
14701,712,10,1083965757.0,1.0,14702
14702,13,712,1083965764.0,1.0,14703
14703,714,728,1083965813.0,1.0,14704
14704,714,104,1083965896.0,1.0,14705
14705,320,339,1083965958.0,1.0,14706
14706,13,712,1083965962.0,1.0,14707
14707,595,766,1083966013.0,1.0,14708
14708,714,200,1083966021.0,1.0,14709
14709,132,440,1083966131.0,1.0,14710
14710,714,125,1083966168.0,1.0,14711
14711,10,627,1083966201.0,1.0,14712
14712,714,625,1083966236.0,1.0,14713
14713,10,314,1083966267.0,1.0,14714
14714,714,483,1083966276.0,1.0,14715
14715,714,848,1083966355.0,1.0,14716
14716,13,712,1083966369.0,1.0,14717
14717,10,73,1083966394.0,1.0,14718
14718,714,652,1083966401.0,1.0,14719
14719,714,739,1083966443.0,1.0,14720
14720,13,712,1083966516.0,1.0,14721
14721,714,364,1083966526.0,1.0,14722
14722,714,587,1083966593.0,1.0,14723
14723,10,863,1083966625.0,1.0,14724
14724,831,298,1083966681.0,1.0,14725
14725,712,340,1083966752.0,1.0,14726
14726,10,283,1083966757.0,1.0,14727
14727,10,73,1083966766.0,1.0,14728
14728,13,712,1083966858.0,1.0,14729
14729,714,42,1083966880.0,1.0,14730
14730,13,712,1083966891.0,1.0,14731
14731,714,253,1083966918.0,1.0,14732
14732,251,537,1083966927.0,1.0,14733
14733,328,766,1083966941.0,1.0,14734
14734,714,705,1083967006.0,1.0,14735
14735,13,712,1083967048.0,1.0,14736
14736,714,771,1083967053.0,1.0,14737
14737,537,251,1083967060.0,1.0,14738
14738,714,42,1083967119.0,1.0,14739
14739,13,712,1083967196.0,1.0,14740
14740,684,49,1083967216.0,1.0,14741
14741,13,712,1083967219.0,1.0,14742
14742,485,771,1083967354.0,1.0,14743
14743,871,639,1083967500.0,1.0,14744
14744,771,503,1083967538.0,1.0,14745
14745,771,397,1083967610.0,1.0,14746
14746,858,73,1083967666.0,1.0,14747
14747,13,712,1083967945.0,1.0,14748
14748,10,684,1083968055.0,1.0,14749
14749,470,807,1083968095.0,1.0,14750
14750,42,496,1083968153.0,1.0,14751
14751,221,655,1083968166.0,1.0,14752
14752,42,390,1083968253.0,1.0,14753
14753,470,599,1083968350.0,1.0,14754
14754,45,771,1083968391.0,1.0,14755
14755,423,392,1083968424.0,1.0,14756
14756,13,712,1083968466.0,1.0,14757
14757,73,858,1083968564.0,1.0,14758
14758,714,42,1083968671.0,1.0,14759
14759,627,401,1083968671.0,1.0,14760
14760,714,42,1083968700.0,1.0,14761
14761,84,836,1083968705.0,1.0,14762
14762,714,364,1083968729.0,1.0,14763
14763,343,545,1083968748.0,1.0,14764
14764,714,10,1083968784.0,1.0,14765
14765,793,842,1083968855.0,1.0,14766
14766,13,712,1083968942.0,1.0,14767
14767,221,655,1083968988.0,1.0,14768
14768,343,599,1083969089.0,1.0,14769
14769,324,68,1083969100.0,1.0,14770
14770,324,69,1083969121.0,1.0,14771
14771,872,98,1083969183.0,1.0,14772
14772,687,499,1083969198.0,1.0,14773
14773,867,835,1083969218.0,1.0,14774
14774,771,324,1083969297.0,1.0,14775
14775,754,639,1083969327.0,1.0,14776
14776,190,713,1083969366.0,1.0,14777
14777,340,712,1083969685.0,1.0,14778
14778,190,713,1083969928.0,1.0,14779
14779,712,340,1083969999.0,1.0,14780
14780,340,712,1083970156.0,1.0,14781
14781,221,655,1083970248.0,1.0,14782
14782,720,863,1083970456.0,1.0,14783
14783,720,863,1083970477.0,1.0,14784
14784,734,627,1083970637.0,1.0,14785
14785,13,712,1083970850.0,1.0,14786
14786,13,570,1083971036.0,1.0,14787
14787,13,712,1083971418.0,1.0,14788
14788,39,314,1083971468.0,1.0,14789
14789,720,713,1083971505.0,1.0,14790
14790,754,713,1083971520.0,1.0,14791
14791,734,503,1083971553.0,1.0,14792
14792,872,503,1083971615.0,1.0,14793
14793,734,476,1083971745.0,1.0,14794
14794,734,754,1083971759.0,1.0,14795
14795,476,503,1083971762.0,1.0,14796
14796,39,476,1083971835.0,1.0,14797
14797,517,618,1083971842.0,1.0,14798
14798,734,476,1083971905.0,1.0,14799
14799,771,455,1083971912.0,1.0,14800
14800,734,754,1083971923.0,1.0,14801
14801,39,314,1083972029.0,1.0,14802
14802,771,476,1083972104.0,1.0,14803
14803,39,314,1083972158.0,1.0,14804
14804,351,482,1083972277.0,1.0,14805
14805,476,771,1083972373.0,1.0,14806
14806,39,314,1083972451.0,1.0,14807
14807,351,873,1083972537.0,1.0,14808
14808,295,831,1083972540.0,1.0,14809
14809,351,873,1083972544.0,1.0,14810
14810,734,314,1083972546.0,1.0,14811
14811,351,873,1083972550.0,1.0,14812
14812,820,830,1083972586.0,1.0,14813
14813,351,627,1083972588.0,1.0,14814
14814,39,314,1083972628.0,1.0,14815
14815,874,771,1083972644.0,1.0,14816
14816,734,314,1083972644.0,1.0,14817
14817,39,314,1083972770.0,1.0,14818
14818,39,314,1083972795.0,1.0,14819
14819,602,104,1083972826.0,1.0,14820
14820,13,570,1083972828.0,1.0,14821
14821,602,52,1083972834.0,1.0,14822
14822,42,503,1083972838.0,1.0,14823
14823,734,314,1083972840.0,1.0,14824
14824,875,876,1083972877.0,1.0,14825
14825,104,602,1083972928.0,1.0,14826
14826,858,73,1083972981.0,1.0,14827
14827,734,314,1083973043.0,1.0,14828
14828,771,618,1083973075.0,1.0,14829
14829,13,570,1083973091.0,1.0,14830
14830,734,314,1083973100.0,1.0,14831
14831,476,393,1083973125.0,1.0,14832
14832,132,875,1083973141.0,1.0,14833
14833,680,842,1083973145.0,1.0,14834
14834,13,618,1083973201.0,1.0,14835
14835,37,771,1083973216.0,1.0,14836
14836,39,314,1083973221.0,1.0,14837
14837,13,570,1083973269.0,1.0,14838
14838,69,324,1083973293.0,1.0,14839
14839,322,714,1083973300.0,1.0,14840
14840,618,597,1083973330.0,1.0,14841
14841,606,705,1083973334.0,1.0,14842
14842,778,844,1083973340.0,1.0,14843
14843,104,714,1083973347.0,1.0,14844
14844,39,314,1083973375.0,1.0,14845
14845,13,606,1083973458.0,1.0,14846
14846,778,317,1083973502.0,1.0,14847
14847,734,314,1083973570.0,1.0,14848
14848,104,714,1083973570.0,1.0,14849
14849,13,606,1083973570.0,1.0,14850
14850,877,758,1083973625.0,1.0,14851
14851,69,324,1083973632.0,1.0,14852
14852,251,537,1083973654.0,1.0,14853
14853,734,314,1083973663.0,1.0,14854
14854,39,314,1083973699.0,1.0,14855
14855,606,104,1083973720.0,1.0,14856
14856,13,606,1083973782.0,1.0,14857
14857,104,606,1083973837.0,1.0,14858
14858,20,526,1083973856.0,1.0,14859
14859,734,314,1083973888.0,1.0,14860
14860,606,104,1083973907.0,1.0,14861
14861,734,314,1083973948.0,1.0,14862
14862,13,712,1083973954.0,1.0,14863
14863,734,314,1083973974.0,1.0,14864
14864,13,758,1083973979.0,1.0,14865
14865,20,526,1083974079.0,1.0,14866
14866,13,758,1083974118.0,1.0,14867
14867,13,570,1083974155.0,1.0,14868
14868,104,606,1083974199.0,1.0,14869
14869,843,714,1083974210.0,1.0,14870
14870,351,627,1083974213.0,1.0,14871
14871,606,104,1083974270.0,1.0,14872
14872,771,606,1083974288.0,1.0,14873
14873,351,861,1083974329.0,1.0,14874
14874,618,404,1083974330.0,1.0,14875
14875,606,771,1083974337.0,1.0,14876
14876,13,570,1083974351.0,1.0,14877
14877,771,606,1083974374.0,1.0,14878
14878,37,771,1083974383.0,1.0,14879
14879,225,772,1083974393.0,1.0,14880
14880,42,611,1083974396.0,1.0,14881
14881,104,606,1083974397.0,1.0,14882
14882,606,771,1083974434.0,1.0,14883
14883,625,9,1083974434.0,1.0,14884
14884,771,606,1083974475.0,1.0,14885
14885,606,104,1083974499.0,1.0,14886
14886,702,859,1083974525.0,1.0,14887
14887,13,570,1083974528.0,1.0,14888
14888,625,698,1083974561.0,1.0,14889
14889,606,771,1083974575.0,1.0,14890
14890,104,606,1083974601.0,1.0,14891
14891,618,104,1083974650.0,1.0,14892
14892,255,702,1083974659.0,1.0,14893
14893,771,606,1083974682.0,1.0,14894
14894,104,618,1083974700.0,1.0,14895
14895,831,878,1083974709.0,1.0,14896
14896,37,771,1083974710.0,1.0,14897
14897,606,771,1083974726.0,1.0,14898
14898,37,20,1083974747.0,1.0,14899
14899,618,104,1083974752.0,1.0,14900
14900,734,314,1083974837.0,1.0,14901
14901,255,606,1083974853.0,1.0,14902
14902,255,606,1083974914.0,1.0,14903
14903,20,655,1083975008.0,1.0,14904
14904,835,867,1083975042.0,1.0,14905
14905,255,606,1083975051.0,1.0,14906
14906,680,866,1083975180.0,1.0,14907
14907,255,875,1083975195.0,1.0,14908
14908,255,606,1083975243.0,1.0,14909
14909,639,754,1083975246.0,1.0,14910
14910,639,871,1083975266.0,1.0,14911
14911,879,483,1083975277.0,1.0,14912
14912,680,702,1083975284.0,1.0,14913
14913,37,251,1083975340.0,1.0,14914
14914,39,314,1083975349.0,1.0,14915
14915,255,606,1083975356.0,1.0,14916
14916,734,314,1083975377.0,1.0,14917
14917,831,599,1083975377.0,1.0,14918
14918,255,655,1083975423.0,1.0,14919
14919,255,606,1083975439.0,1.0,14920
14920,255,606,1083975480.0,1.0,14921
14921,639,324,1083975484.0,1.0,14922
14922,37,880,1083975501.0,1.0,14923
14923,314,39,1083975512.0,1.0,14924
14924,831,639,1083975568.0,1.0,14925
14925,255,606,1083975586.0,1.0,14926
14926,37,598,1083975589.0,1.0,14927
14927,639,831,1083975592.0,1.0,14928
14928,39,314,1083975595.0,1.0,14929
14929,37,251,1083975612.0,1.0,14930
14930,540,606,1083975655.0,1.0,14931
14931,314,39,1083975656.0,1.0,14932
14932,734,314,1083975697.0,1.0,14933
14933,874,344,1083975707.0,1.0,14934
14934,20,110,1083975708.0,1.0,14935
14935,717,714,1083975710.0,1.0,14936
14936,255,606,1083975742.0,1.0,14937
14937,639,255,1083975801.0,1.0,14938
14938,39,314,1083975808.0,1.0,14939
14939,540,606,1083975817.0,1.0,14940
14940,734,314,1083975847.0,1.0,14941
14941,606,255,1083975882.0,1.0,14942
14942,597,255,1083975898.0,1.0,14943
14943,255,606,1083975913.0,1.0,14944
14944,351,627,1083975970.0,1.0,14945
14945,874,712,1083976006.0,1.0,14946
14946,64,548,1083976023.0,1.0,14947
14947,255,397,1083976030.0,1.0,14948
14948,606,255,1083976032.0,1.0,14949
14949,64,548,1083976038.0,1.0,14950
14950,314,39,1083976045.0,1.0,14951
14951,351,627,1083976067.0,1.0,14952
14952,255,606,1083976068.0,1.0,14953
14953,639,255,1083976087.0,1.0,14954
14954,639,831,1083976117.0,1.0,14955
14955,39,314,1083976122.0,1.0,14956
14956,874,129,1083976177.0,1.0,14957
14957,639,30,1083976182.0,1.0,14958
14958,606,255,1083976201.0,1.0,14959
14959,687,771,1083976214.0,1.0,14960
14960,255,606,1083976237.0,1.0,14961
14961,767,42,1083976242.0,1.0,14962
14962,641,176,1083976259.0,1.0,14963
14963,606,255,1083976279.0,1.0,14964
14964,255,606,1083976303.0,1.0,14965
14965,597,255,1083976308.0,1.0,14966
14966,639,767,1083976312.0,1.0,14967
14967,734,314,1083976316.0,1.0,14968
14968,255,597,1083976324.0,1.0,14969
14969,639,831,1083976327.0,1.0,14970
14970,639,255,1083976346.0,1.0,14971
14971,606,255,1083976349.0,1.0,14972
14972,734,53,1083976361.0,1.0,14973
14973,255,606,1083976406.0,1.0,14974
14974,766,595,1083976435.0,1.0,14975
14975,556,483,1083976443.0,1.0,14976
14976,606,255,1083976487.0,1.0,14977
14977,597,255,1083976525.0,1.0,14978
14978,255,606,1083976596.0,1.0,14979
14979,766,371,1083976636.0,1.0,14980
14980,831,881,1083976637.0,1.0,14981
14981,606,255,1083976638.0,1.0,14982
14982,641,390,1083976640.0,1.0,14983
14983,618,351,1083976660.0,1.0,14984
14984,39,314,1083976695.0,1.0,14985
14985,712,874,1083976706.0,1.0,14986
14986,606,255,1083976719.0,1.0,14987
14987,618,771,1083976734.0,1.0,14988
14988,606,882,1083976749.0,1.0,14989
14989,42,767,1083976803.0,1.0,14990
14990,618,641,1083976806.0,1.0,14991
14991,766,883,1083976822.0,1.0,14992
14992,606,831,1083976827.0,1.0,14993
14993,883,766,1083976833.0,1.0,14994
14994,618,771,1083976845.0,1.0,14995
14995,831,606,1083976864.0,1.0,14996
14996,618,641,1083976867.0,1.0,14997
14997,641,618,1083976905.0,1.0,14998
14998,42,864,1083976987.0,1.0,14999
14999,314,39,1083977025.0,1.0,15000
15000,771,539,1083977029.0,1.0,15001
15001,883,595,1083977042.0,1.0,15002
15002,882,606,1083977077.0,1.0,15003
15003,39,314,1083977093.0,1.0,15004
15004,314,39,1083977112.0,1.0,15005
15005,734,314,1083977136.0,1.0,15006
15006,314,39,1083977147.0,1.0,15007
15007,39,314,1083977197.0,1.0,15008
15008,255,606,1083977204.0,1.0,15009
15009,255,597,1083977222.0,1.0,15010
15010,39,314,1083977254.0,1.0,15011
15011,883,537,1083977272.0,1.0,15012
15012,618,641,1083977273.0,1.0,15013
15013,688,195,1083977284.0,1.0,15014
15014,251,42,1083977286.0,1.0,15015
15015,831,298,1083977308.0,1.0,15016
15016,42,251,1083977312.0,1.0,15017
15017,606,831,1083977325.0,1.0,15018
15018,606,882,1083977360.0,1.0,15019
15019,298,831,1083977361.0,1.0,15020
15020,618,771,1083977365.0,1.0,15021
15021,606,255,1083977389.0,1.0,15022
15022,432,618,1083977396.0,1.0,15023
15023,884,883,1083977396.0,1.0,15024
15024,597,255,1083977403.0,1.0,15025
15025,251,42,1083977425.0,1.0,15026
15026,771,618,1083977425.0,1.0,15027
15027,831,298,1083977496.0,1.0,15028
15028,618,771,1083977502.0,1.0,15029
15029,298,831,1083977530.0,1.0,15030
15030,831,606,1083977535.0,1.0,15031
15031,831,298,1083977551.0,1.0,15032
15032,298,831,1083977595.0,1.0,15033
15033,42,251,1083977595.0,1.0,15034
15034,831,298,1083977620.0,1.0,15035
15035,606,831,1083977631.0,1.0,15036
15036,882,606,1083977691.0,1.0,15037
15037,831,606,1083977701.0,1.0,15038
15038,606,882,1083977803.0,1.0,15039
15039,606,831,1083977859.0,1.0,15040
15040,176,641,1083977892.0,1.0,15041
15041,882,606,1083977923.0,1.0,15042
15042,831,606,1083977924.0,1.0,15043
15043,606,74,1083977950.0,1.0,15044
15044,606,882,1083977985.0,1.0,15045
15045,641,618,1083978055.0,1.0,15046
15046,606,831,1083978072.0,1.0,15047
15047,641,176,1083978074.0,1.0,15048
15048,885,298,1083978133.0,1.0,15049
15049,831,606,1083978155.0,1.0,15050
15050,606,831,1083978231.0,1.0,15051
15051,298,885,1083978237.0,1.0,15052
15052,831,606,1083978316.0,1.0,15053
15053,243,714,1083978330.0,1.0,15054
15054,885,298,1083978353.0,1.0,15055
15055,606,831,1083978387.0,1.0,15056
15056,831,606,1083978421.0,1.0,15057
15057,882,606,1083978477.0,1.0,15058
15058,432,324,1083978483.0,1.0,15059
15059,176,641,1083978570.0,1.0,15060
15060,606,831,1083978597.0,1.0,15061
15061,606,882,1083978662.0,1.0,15062
15062,190,713,1083978668.0,1.0,15063
15063,641,176,1083978674.0,1.0,15064
15064,243,824,1083978695.0,1.0,15065
15065,831,606,1083978711.0,1.0,15066
15066,455,771,1083978788.0,1.0,15067
15067,641,390,1083978822.0,1.0,15068
15068,317,778,1083978839.0,1.0,15069
15069,618,641,1083978922.0,1.0,15070
15070,176,641,1083978946.0,1.0,15071
15071,844,886,1083978949.0,1.0,15072
15072,261,175,1083978963.0,1.0,15073
15073,606,831,1083978997.0,1.0,15074
15074,261,705,1083979004.0,1.0,15075
15075,739,714,1083979017.0,1.0,15076
15076,831,606,1083979046.0,1.0,15077
15077,641,618,1083979056.0,1.0,15078
15078,261,104,1083979073.0,1.0,15079
15079,641,176,1083979087.0,1.0,15080
15080,606,831,1083979089.0,1.0,15081
15081,872,641,1083979089.0,1.0,15082
15082,401,714,1083979132.0,1.0,15083
15083,261,175,1083979139.0,1.0,15084
15084,176,641,1083979142.0,1.0,15085
15085,831,606,1083979146.0,1.0,15086
15086,401,627,1083979207.0,1.0,15087
15087,885,298,1083979231.0,1.0,15088
15088,679,213,1083979244.0,1.0,15089
15089,210,714,1083979246.0,1.0,15090
15090,476,771,1083979271.0,1.0,15091
15091,606,831,1083979294.0,1.0,15092
15092,831,606,1083979348.0,1.0,15093
15093,401,324,1083979379.0,1.0,15094
15094,243,452,1083979390.0,1.0,15095
15095,606,831,1083979434.0,1.0,15096
15096,401,777,1083979488.0,1.0,15097
15097,261,284,1083979519.0,1.0,15098
15098,401,397,1083979531.0,1.0,15099
15099,261,689,1083979570.0,1.0,15100
15100,831,606,1083979606.0,1.0,15101
15101,401,597,1083979626.0,1.0,15102
15102,261,251,1083979627.0,1.0,15103
15103,606,831,1083979661.0,1.0,15104
15104,261,339,1083979673.0,1.0,15105
15105,618,641,1083979688.0,1.0,15106
15106,401,887,1083979702.0,1.0,15107
15107,831,606,1083979716.0,1.0,15108
15108,49,684,1083979808.0,1.0,15109
15109,606,831,1083979817.0,1.0,15110
15110,886,799,1083979822.0,1.0,15111
15111,243,390,1083979855.0,1.0,15112
15112,401,677,1083979863.0,1.0,15113
15113,831,606,1083979874.0,1.0,15114
15114,401,169,1083979885.0,1.0,15115
15115,886,577,1083979902.0,1.0,15116
15116,606,831,1083979991.0,1.0,15117
15117,401,836,1083980033.0,1.0,15118
15118,831,606,1083980043.0,1.0,15119
15119,564,410,1083980063.0,1.0,15120
15120,606,831,1083980107.0,1.0,15121
15121,176,641,1083980133.0,1.0,15122
15122,771,455,1083980252.0,1.0,15123
15123,89,324,1083980292.0,1.0,15124
15124,401,372,1083980335.0,1.0,15125
15125,401,545,1083980479.0,1.0,15126
15126,401,124,1083980562.0,1.0,15127
15127,49,714,1083980573.0,1.0,15128
15128,401,888,1083980577.0,1.0,15129
15129,688,464,1083980596.0,1.0,15130
15130,401,167,1083980642.0,1.0,15131
15131,371,766,1083980646.0,1.0,15132
15132,401,167,1083980647.0,1.0,15133
15133,401,167,1083980651.0,1.0,15134
15134,401,82,1083980700.0,1.0,15135
15135,401,593,1083980715.0,1.0,15136
15136,401,60,1083980749.0,1.0,15137
15137,401,440,1083980783.0,1.0,15138
15138,401,883,1083980818.0,1.0,15139
15139,401,77,1083980861.0,1.0,15140
15140,401,377,1083980895.0,1.0,15141
15141,835,324,1083980908.0,1.0,15142
15142,401,565,1083980941.0,1.0,15143
15143,372,401,1083980961.0,1.0,15144
15144,401,266,1083980964.0,1.0,15145
15145,253,599,1083980969.0,1.0,15146
15146,401,854,1083981006.0,1.0,15147
15147,401,453,1083981025.0,1.0,15148
15148,401,14,1083981040.0,1.0,15149
15149,401,889,1083981057.0,1.0,15150
15150,182,455,1083981104.0,1.0,15151
15151,401,832,1083981112.0,1.0,15152
15152,401,102,1083981157.0,1.0,15153
15153,339,320,1083981158.0,1.0,15154
15154,10,570,1083981161.0,1.0,15155
15155,401,421,1083981174.0,1.0,15156
15156,10,570,1083981174.0,1.0,15157
15157,318,606,1083981184.0,1.0,15158
15158,401,867,1083981190.0,1.0,15159
15159,10,261,1083981199.0,1.0,15160
15160,401,21,1083981203.0,1.0,15161
15161,10,627,1083981211.0,1.0,15162
15162,401,361,1083981215.0,1.0,15163
15163,10,314,1083981228.0,1.0,15164
15164,401,890,1083981228.0,1.0,15165
15165,10,754,1083981234.0,1.0,15166
15166,401,869,1083981246.0,1.0,15167
15167,401,109,1083981262.0,1.0,15168
15168,401,387,1083981314.0,1.0,15169
15169,243,298,1083981322.0,1.0,15170
15170,401,155,1083981390.0,1.0,15171
15171,401,573,1083981404.0,1.0,15172
15172,401,539,1083981438.0,1.0,15173
15173,401,420,1083981508.0,1.0,15174
15174,641,886,1083981560.0,1.0,15175
15175,104,261,1083981582.0,1.0,15176
15176,401,115,1083981637.0,1.0,15177
15177,401,709,1083981708.0,1.0,15178
15178,401,518,1083981782.0,1.0,15179
15179,401,500,1083981797.0,1.0,15180
15180,298,243,1083981819.0,1.0,15181
15181,401,803,1083981906.0,1.0,15182
15182,401,891,1083981927.0,1.0,15183
15183,401,460,1083981937.0,1.0,15184
15184,401,513,1083981957.0,1.0,15185
15185,401,892,1083982005.0,1.0,15186
15186,401,316,1083982232.0,1.0,15187
15187,401,893,1083982295.0,1.0,15188
15188,401,800,1083982325.0,1.0,15189
15189,401,800,1083982338.0,1.0,15190
15190,205,182,1083982371.0,1.0,15191
15191,205,831,1083982405.0,1.0,15192
15192,401,894,1083982409.0,1.0,15193
15193,401,445,1083982422.0,1.0,15194
15194,401,65,1083982551.0,1.0,15195
15195,401,895,1083982567.0,1.0,15196
15196,401,895,1083982588.0,1.0,15197
15197,401,896,1083982613.0,1.0,15198
15198,401,896,1083982639.0,1.0,15199
15199,401,896,1083982645.0,1.0,15200
15200,854,401,1083982676.0,1.0,15201
15201,401,817,1083982742.0,1.0,15202
15202,401,841,1083982831.0,1.0,15203
15203,401,465,1083982850.0,1.0,15204
15204,401,465,1083982865.0,1.0,15205
15205,195,517,1083983002.0,1.0,15206
15206,401,461,1083983071.0,1.0,15207
15207,401,601,1083983088.0,1.0,15208
15208,401,676,1083983101.0,1.0,15209
15209,401,383,1083983116.0,1.0,15210
15210,401,897,1083983130.0,1.0,15211
15211,401,863,1083983318.0,1.0,15212
15212,401,166,1083983334.0,1.0,15213
15213,401,528,1083983359.0,1.0,15214
15214,401,898,1083983377.0,1.0,15215
15215,401,674,1083983396.0,1.0,15216
15216,195,450,1083983410.0,1.0,15217
15217,401,899,1083983410.0,1.0,15218
15218,401,12,1083983422.0,1.0,15219
15219,401,853,1083983440.0,1.0,15220
